Code,Country,EDGAR Country Code,Income group,Lending category,Region,CSC Sector,CSC Subsector,Gas,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Agriculture,AG - Livestock,CH4,MtCO2e,20.53356179,21.70484106,22.96664942,24.05520247,25.24042889,26.43824921,26.85981227,27.67397386,28.36576648,28.83245669,29.74392693,30.6401135,32.24850619,33.40455053,34.81158624,36.56857426,38.13406277,40.85949294,41.57488428,42.92157978,43.50485871,44.8921156,46.33204969
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Agriculture,AG - Livestock,N2O,MtCO2e,1.8728971,1.990334064,2.116691201,2.231390431,2.350365116,2.472629061,2.536688416,2.528024487,2.588560345,2.63046404,2.71769764,2.922807609,2.948341029,3.05903076,3.178008783,3.243928179,3.376343644,3.667849692,3.727325344,3.814176889,3.912732637,4.046493529,4.185023604
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Agriculture,AG - Crops,CH4,MtCO2e,37.03783295,37.9281218,37.95159553,39.10754772,41.04093346,44.79576424,49.28339872,49.21755805,49.94316464,49.83508763,49.55375833,46.77841101,43.22762469,43.03091084,42.52561064,41.9147867,41.62462461,42.98143662,44.23523485,42.81797391,42.26075562,42.32994941,42.39971317
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Agriculture,AG - Crops,CO2,MtCO2e,0.255357096,0.116285693,0.196899964,0.196428536,0.089571412,0.074014272,0.0788857,0.080457128,0.087999986,0.098999987,0.108114272,0.1250857,0.147714266,0.137028548,0.262166634,0.278457116,0.506052335,0.60012851,0.924680892,0.821699951,1.268823732,1.466897055,1.69626798
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Agriculture,AG - Crops,N2O,MtCO2e,5.888540353,5.639164503,6.143072631,6.369229692,6.260201506,6.543417934,6.854982109,7.076331708,7.317286894,7.510829107,7.766237793,7.951918638,8.274884602,8.661515506,9.223266658,9.516109358,10.28236967,11.30293186,11.86783103,12.17253123,12.93106606,13.60659145,14.35117406
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Building,CH4,MtCO2e,3.064171503,3.129842902,3.195553161,3.284395991,3.381929937,3.438104158,3.471409375,3.484823634,3.496395675,3.509269003,3.528665846,3.54749807,3.572134776,3.593002702,3.615403486,3.633888385,3.655743902,3.659907572,3.668673284,3.67752426,3.685872994,3.768245456,3.768554784
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Building,CO2,MtCO2e,0.641190755,0.659272726,0.505829044,0.708034216,0.763352385,0.752945623,0.777352024,0.770338659,0.747700259,0.747918815,0.564887764,0.747079692,1.755989482,2.356772066,2.910546871,3.270831831,5.202625281,7.00856509,7.065015171,7.228299959,6.876802849,7.175730596,7.295265641
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Building,N2O,MtCO2e,0.427548637,0.439247149,0.438982547,0.455298904,0.469494401,0.477772794,0.4805509,0.482584283,0.484441003,0.48642485,0.475303933,0.490162284,0.477737892,0.490929652,0.502660253,0.51072427,0.737377003,0.85163516,0.860894168,0.873022356,0.854698519,0.882048297,0.888869389
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Electricity/Heat,CH4,MtCO2e,0.00379268,0.003192809,0.003161288,0.004064669,0.004126085,0.003635748,0.003137711,0.002961699,0.002916979,0.001874465,0.00272474,0.003245909,0.00363275,0.004202776,0.007324382,0.009138345,0.01248001,0.013122979,0.01178744,0.009943394,0.01134151,0.011108449,0.010596465
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Electricity/Heat,CO2,MtCO2e,2.354506377,1.912791209,2.234555949,2.682883359,2.48834498,2.426684478,2.36711396,2.351544444,2.093111555,1.426146359,2.018284513,2.28411915,2.513498311,2.631000965,3.954183484,4.858000102,6.324510593,8.077103722,7.611091431,7.483723191,8.264185028,8.223254762,7.943782328
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Electricity/Heat,N2O,MtCO2e,0.001743326,0.001343194,0.003521933,0.003712013,0.002752973,0.003426174,0.004140197,0.004400947,0.003364771,0.002503788,0.003423333,0.003556024,0.003784499,0.00318203,0.002876125,0.003295943,0.003181686,0.009529551,0.010062866,0.012998968,0.013668811,0.013931976,0.013709136
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Fugitive Emissions,CH4,MtCO2e,3.049165519,3.186457589,3.398062776,4.279724745,4.744576761,5.294096591,5.427049253,5.841557103,5.400459475,5.079869226,5.252266226,5.41697793,5.334806665,5.403618452,6.452128872,7.277700017,7.772764699,7.791693164,7.32364352,7.635978823,7.407123377,7.09501683,6.960022481
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Fugitive Emissions,CO2,MtCO2e,0.469031951,0.523720965,0.561581665,0.558118645,0.679238918,0.739308244,0.805144523,0.830980287,0.849040754,0.798705491,0.783612052,0.750769357,0.825403443,0.865333567,0.943710798,0.947325707,1.115891064,1.231420096,1.103008291,1.116783791,1.073342073,1.043412916,0.985087074
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Fugitive Emissions,N2O,MtCO2e,0.004166518,0.005173297,0.006016307,0.009133883,0.00499609,0.002833564,0.001980467,0.002021977,0.002009606,0.001985443,0.001636156,0.001620647,0.001960198,0.002060329,0.001999136,0.001884958,0.001874607,0.001981217,0.001813066,0.001797084,0.001782593,0.001747352,0.001670994
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Manufacturing/Construction,CH4,MtCO2e,0.015416669,0.016087212,0.013467132,0.016138461,0.014256354,0.014431875,0.01460534,0.014716842,0.014927074,0.014993174,0.015466349,0.015553437,0.017772924,0.017922264,0.019923847,0.020831544,0.016972001,0.024879398,0.025232333,0.025526242,0.024963853,0.02573199,0.02586097
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Manufacturing/Construction,CO2,MtCO2e,2.358931088,2.326112689,1.445321197,2.490746211,1.885320154,2.023811938,1.954111907,1.901811443,1.962478394,2.013695819,2.319471908,2.418010172,3.640546524,3.969874799,4.908563959,5.36976938,3.906441428,8.230742371,8.479281247,8.929202061,8.529382706,8.836858849,8.908343478
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Manufacturing/Construction,N2O,MtCO2e,0.021256959,0.022704704,0.01892559,0.022773167,0.020294066,0.019813745,0.020308898,0.020466962,0.020920751,0.020533435,0.021193923,0.021424704,0.024595622,0.024920433,0.027877147,0.029292079,0.025999863,0.034889531,0.035758276,0.035705031,0.034703007,0.035797249,0.035983069
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Transportation,CH4,MtCO2e,0.024037427,0.01987571,0.022213043,0.022652464,0.025086704,0.028935881,0.028327298,0.029794578,0.024065226,0.022702782,0.025315672,0.024281187,0.026432509,0.026942014,0.028617643,0.027463498,0.030909309,0.040583292,0.042334975,0.043773075,0.04221604,0.043578391,0.043885255
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Transportation,CO2,MtCO2e,3.507963254,2.823947662,3.47415981,3.883466594,4.318141058,4.75240958,3.989384593,4.484090636,2.095220753,2.192496533,2.302189571,2.355570886,3.028820697,3.512945118,3.961705693,4.330000649,4.439634211,5.934580718,6.101213905,6.355162308,6.005565552,6.188519796,6.371681862
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Energy,EN - Transportation,N2O,MtCO2e,0.040964874,0.032443984,0.040497514,0.048482767,0.061245646,0.068507516,0.058483693,0.066058335,0.044869093,0.044825652,0.053218291,0.051068203,0.074955001,0.093402101,0.109364152,0.120178234,0.110365459,0.147824745,0.155163375,0.160719685,0.154075132,0.15903728,0.161182147
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Industrial Processes,IN - Industrial Processes,CH4,MtCO2e,0.0087975,0.005865,0.0029325,0,0,0,0,0,0,0,0.006555,0.008625,0.008625,0.0087834,0.010572,0.010605,0.010757295,0.010681164,0.010638,0.010592295,0.011668964,0.010609275,0.010185456
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,0.420294829,0.376757813,0.390983814,0.406168194,0.374723063,0.440111402,0.449885789,0.466627205,0.484890578,0.471498669,0.495891689,0.455220856,0.607394366,0.674757686,0.758928908,0.638591045,1.431330197,2.610501392,3.005453061,3.458991598,3.727147312,4.144222808,4.147404703
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Industrial Processes,IN - Industrial Processes,HFC,MtCO2e,0.143,0.104,0.117,0.156,0.234,0.143,0.149543606,0.180863822,0.200320306,0.20990096,0.260161883,0.272015712,0.298015927,0.311227197,0.337375982,0.351637588,0.367180899,0.413238583,0.426408186,0.451331719,0.476255252,0.505854523,0.53729339
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.694542258,0.616040657,0.487681585,0.94130591,1.315814822,0.894631056,0.793742276,1.229415017,0.710908101,1.089542856,1.174367361,0.736029908,0.949561744,0.842515806,1.015607843,1.063652043,0.732215212,0.851057598,0.776390503,0.857618468,1.093003689,1.01616895,0.764778208
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Waste,Waste - Solid Waste,CH4,MtCO2e,0.59257478,0.631179205,0.671736378,0.717421532,0.764273241,0.812135843,0.860740781,0.907864164,0.951703917,0.996975613,1.041831949,1.078570787,1.11994203,1.166458482,1.213831082,1.25968721,1.299768701,1.342386647,1.384639801,1.425626752,1.467817854,1.509252712,1.551866569
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Waste,Waste - Solid Waste,CO2,MtCO2e,0.032611477,0.033212824,0.033804743,0.034381744,0.034937325,0.03546804,0.035974465,0.036455702,0.036927525,0.037411919,0.037925405,0.03848317,0.039072874,0.039688749,0.040320432,0.0409597,0.041691486,0.042432845,0.043180517,0.043930883,0.04468097,0.045425224,0.046181875
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Waste,Waste - Solid Waste,N2O,MtCO2e,0.005962482,0.006072429,0.006180652,0.006286147,0.006387726,0.006484759,0.00657735,0.006665337,0.006751602,0.006840166,0.006934048,0.007036027,0.007143845,0.007256447,0.00737194,0.00748882,0.007622615,0.007758161,0.007894861,0.008032053,0.008169194,0.008305269,0.008443611
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,7.463166895,7.529206541,7.605754336,7.706113284,7.779543556,7.856681333,7.92885345,7.996889131,8.063784622,8.140530774,8.235154983,8.312862195,8.406282667,8.500386173,8.603691213,8.70182098,8.78505473,8.870432476,8.753323589,8.842419255,8.932533874,8.975750723,9.028024458
MMR,Myanmar,MMR,Lower middle income,IDA,East Asia & Pacific,Waste,Waste - Wastewater Treatment,N2O,MtCO2e,0.395511852,0.400081176,0.420245039,0.446073136,0.471986542,0.500328257,0.528593352,0.561718864,0.593377475,0.641372209,0.682857994,0.721240208,0.735952799,0.763269257,0.790305804,0.821269147,0.837660613,0.850704933,0.8647432,0.872456867,0.887371475,0.900591941,0.914009371
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Agriculture,AG - Livestock,CH4,MtCO2e,11.3378669,9.66337876,7.531636364,7.243919004,6.983200336,7.905633932,8.813270827,10.00611095,10.46969091,10.76094596,8.470123703,9.294045795,10.37391798,11.54278176,13.32971935,14.50984416,15.84286318,17.0458024,17.10720616,18.3553756,17.73861579,18.38437012,19.05402782
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Agriculture,AG - Livestock,N2O,MtCO2e,0.46368412,0.362594336,0.233509807,0.216865348,0.183671683,0.204284195,0.228035734,0.258703618,0.288073714,0.297031444,0.255171336,0.267799971,0.294366054,0.331525596,0.390193079,0.427232921,0.466550766,0.50523482,0.501989649,0.53997009,0.532720478,0.55381799,0.575758435
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Agriculture,AG - Crops,CH4,MtCO2e,0.002034284,0.00209931,0.00201353,0.002340205,0.001985168,0.001375767,0.001779709,0.001568488,0.002596761,0.004586503,0.004259002,0.005248856,0.005577561,0.004671221,0.005947612,0.003449754,0.00585521,0.003280438,0.005397483,0.005263748,0.005286349,0.006937215,0.005522661
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Agriculture,AG - Crops,N2O,MtCO2e,3.458507885,3.034534758,2.493510926,2.40363515,2.396205359,2.772812932,3.126159664,3.567221473,3.767229369,3.844415322,2.941427742,3.256076971,3.648159466,4.037139326,4.655362723,5.038702527,5.523043587,5.934754344,5.957853723,6.380404173,6.100918791,6.315865135,6.532329682
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Building,CH4,MtCO2e,0.062732475,0.096145074,0.098715582,0.113607916,0.108719991,0.322156949,0.192491494,0.30274334,0.21864573,0.528404681,0.506382173,0.490195163,0.431325899,0.527094824,0.413561041,0.353544895,0.534501659,0.47061355,0.569697698,0.516378152,0.489726882,0.503274974,0.498931732
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Building,CO2,MtCO2e,0.786817958,1.002114608,0.890101578,1.077202341,1.007117477,1.549312031,1.314680089,1.762652048,1.661254098,2.344073384,2.159299348,2.541232469,2.510577709,3.022855423,2.396215654,1.911922186,3.061486757,2.627408929,3.447796325,3.810139812,2.698306613,2.780047387,2.761309657
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Building,N2O,MtCO2e,0.010686182,0.012003199,0.011958902,0.013641892,0.014628236,0.017311033,0.017277333,0.021434241,0.022312715,0.024481079,0.026253252,0.031640986,0.032119494,0.035452551,0.030681721,0.028080523,0.030255483,0.034809864,0.039258993,0.046598714,0.041547674,0.043049639,0.043428312
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Electricity/Heat,CH4,MtCO2e,0.001910332,0.00187395,0.002018497,0.001894198,0.001948933,0.002096245,0.002070453,0.002240346,0.002238723,0.002327512,0.002531726,0.002617742,0.002816716,0.003091799,0.00319002,0.00319165,0.003164989,0.003510747,0.003727109,0.003818858,0.003641605,0.003752826,0.003729209
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Electricity/Heat,CO2,MtCO2e,6.576399613,6.407201363,6.972264544,6.485941679,6.642888593,7.65856534,7.498727744,7.985394062,7.903857286,8.28361985,8.877053273,9.293892934,10.05658407,11.10780078,11.63673091,11.68772488,11.71595905,12.76103942,13.54841526,13.61887035,12.9675776,13.34709013,13.23245695
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Electricity/Heat,N2O,MtCO2e,0.023993092,0.023351704,0.025452793,0.023646522,0.024203562,0.028397184,0.027759861,0.029482585,0.029124142,0.030565012,0.032647633,0.034373803,0.037246736,0.041191329,0.043262373,0.04347467,0.043642573,0.047420105,0.050346097,0.050475544,0.048030494,0.049427679,0.048987423
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Fugitive Emissions,CH4,MtCO2e,0.307437392,0.315467428,0.344785228,0.336426639,0.349455406,1.976090214,2.402682727,2.913603878,3.2381296,5.502991261,10.87145121,13.54161875,11.76603497,11.04573711,11.4664355,9.338538436,14.17276212,17.61579323,18.70168555,19.61738792,17.1348681,13.00234669,12.76491366
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Fugitive Emissions,CO2,MtCO2e,0.002828805,0.002834248,0.003080879,0.003001568,0.003225954,0.03614271,0.213434118,0.168694922,0.177039368,0.176952526,0.306313875,0.355803412,0.342521485,0.311629386,0.341732202,0.285911322,0.327475308,0.392353319,0.422307039,0.437677018,0.369017429,0.279056076,0.271029541
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Fugitive Emissions,N2O,MtCO2e,0.000754357,0.000857219,0.000960249,0.000960374,0.000960479,0.000960416,0.000993876,0.001018763,0.001019991,0.001047602,0.001052413,0.001052291,0.000866239,0.000873305,0.000923446,0.000959307,0.000879285,0.000853905,0.000839225,0.000831009,0.000996588,0.001003785,0.001001248
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Manufacturing/Construction,CH4,MtCO2e,0.000973412,0.001003333,0.001092299,0.001148755,0.001348183,0.00143589,0.005213801,0.003403741,0.003386593,0.002849469,0.003197801,0.003962505,0.004968468,0.004191231,0.003452401,0.002455539,0.0025806,0.002811383,0.00320183,0.004127894,0.003609242,0.003747701,0.003776389
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Manufacturing/Construction,CO2,MtCO2e,0.625313618,0.606333875,0.645922217,0.690542934,0.696560862,0.745229682,2.186354526,1.586604972,1.624308376,1.409572053,1.622215692,1.993710804,2.414573215,2.214452949,1.889685297,1.488698695,1.43126449,1.769801646,1.95571147,2.492793533,2.20224496,2.291467431,2.317719794
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Manufacturing/Construction,N2O,MtCO2e,0.002017539,0.001909824,0.002012523,0.002113476,0.00202306,0.002179445,0.007790953,0.005099436,0.005108622,0.004329681,0.004896405,0.005951998,0.007459946,0.006433462,0.005357545,0.003841333,0.004036044,0.004538684,0.00514461,0.006586282,0.005602553,0.005819302,0.0058672
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Transportation,CH4,MtCO2e,0.011983705,0.012024273,0.013192003,0.014125644,0.013988518,0.013415164,0.013916664,0.015686114,0.014715689,0.011727436,0.009535501,0.009759127,0.00994052,0.009103686,0.009187964,0.008636941,0.007398464,0.007860798,0.008067486,0.010073522,0.01080758,0.011274973,0.011458819
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Transportation,CO2,MtCO2e,0.973854521,0.929456968,1.041051699,0.997769245,1.159159212,1.031819981,1.276032161,1.537497181,1.62395955,1.47823282,1.451235622,1.715832946,1.971266309,1.916693577,1.987145468,2.010087627,1.764613238,2.108028206,2.165722182,2.724576229,2.785833847,2.905407544,2.953572909
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Energy,EN - Transportation,N2O,MtCO2e,0.017487402,0.019127641,0.022147934,0.024737124,0.028596322,0.027882431,0.032529185,0.040099291,0.042779245,0.038386878,0.043554657,0.055219652,0.061506452,0.064034905,0.057518009,0.054759233,0.045819156,0.06589261,0.069076902,0.087831642,0.083995251,0.087638689,0.089102828
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,0.076053474,0.06366191,0.104900529,0.107303345,0.067392986,0.08563346,0.102988593,0.117579967,0.150309085,0.135983302,0.162188934,0.192202275,0.167436026,0.168223612,0.233967226,0.232755261,0.24000978,0.317621607,0.413647322,0.471592863,0.504106069,0.557671754,0.558349907
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.074987117,0.049552049,0.069448348,0.08473203,0.078358041,0.07025131,0.087803467,0.106963695,0.077748655,0.071849729,0.062449236,0.116021768,0.130417574,0.096003599,0.104524425,0.120380248,0.095485898,0.090957525,0.079826127,0.097390601,0.081856298,0.085790755,0.0944987
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Waste,Waste - Solid Waste,CH4,MtCO2e,0.178440856,0.183992896,0.190931374,0.199141217,0.209276206,0.21879103,0.228960908,0.240407817,0.25207824,0.259355024,0.270330635,0.28476178,0.297916167,0.311041018,0.322613902,0.330972672,0.33628747,0.343633455,0.352205717,0.359605628,0.367178164,0.374421362,0.381824268
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Waste,Waste - Solid Waste,CO2,MtCO2e,0.000610199,0.00061677,0.000630794,0.000649336,0.000680697,0.000703024,0.000715915,0.000735184,0.000754454,0.000772894,0.000791333,0.000809773,0.000828212,0.000828212,0.000828212,0.000828212,0.000828212,0.000842463,0.000856163,0.000869442,0.00088239,0.000893226,0.000904194
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Waste,Waste - Solid Waste,N2O,MtCO2e,7.21537E-05,7.29307E-05,7.45891E-05,7.67815E-05,8.04898E-05,8.31299E-05,8.77125E-05,8.96257E-05,0.000100395,9.6679E-05,9.52888E-05,9.57526E-05,9.7933E-05,9.7933E-05,0.000102855,0.00010207,0.00010098,0.000102352,0.000103875,0.000105636,0.00010721,0.000108238,0.000109304
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,0.348831889,0.346110905,0.348608249,0.348429558,0.356296314,0.360267381,0.363260118,0.369446297,0.378084368,0.38887507,0.389921042,0.399212971,0.40827304,0.419175492,0.427002237,0.445390213,0.448877835,0.457261248,0.470320137,0.478879993,0.499772706,0.510004057,0.520474018
MNG,Mongolia,MNG,Lower middle income,IBRD,East Asia & Pacific,Waste,Waste - Wastewater Treatment,N2O,MtCO2e,0.030996345,0.031285229,0.030531304,0.030438521,0.030485674,0.030720557,0.031232666,0.032683986,0.034462507,0.034364317,0.034300427,0.034502674,0.036714546,0.038726184,0.041617505,0.044164052,0.046432611,0.048201491,0.050856223,0.053275352,0.054860435,0.056999712,0.05922241
MNP,Northern Mariana Islands,,,,,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,6.10857E-06,6.13509E-06,6.07939E-06,5.96091E-06,5.8053E-06,5.63643E-06,5.4543E-06,5.26794E-06,5.07765E-06,4.92534E-06,4.82781E-06,4.75582E-06,4.74963E-06,4.77793E-06,4.81506E-06,4.84689E-06,4.90506E-06,4.87518E-06,4.88049E-06,4.88491E-06,4.89375E-06,4.90436E-06,4.91762E-06
MNP,Northern Mariana Islands,,,,,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,0.00394268,0.004090251,0.004182215,0.004227424,0.00424095,0.004238045,0.004102692,0.003959817,0.003822064,0.003706043,0.003624945,0.003583594,0.00358018,0.003602664,0.003631934,0.003657525,0.003672956,0.003681632,0.003687273,0.003691898,0.003700167,0.003709701,0.003721297
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Agriculture,AG - Livestock,CH4,MtCO2e,1.735791239,1.630740822,1.789551142,1.819548234,1.994879267,2.160719866,1.833930249,2.14670543,2.273362632,2.047344858,2.04923746,2.193752806,2.423831067,2.569291484,2.749375072,2.37456723,2.637827023,2.713831185,3.147335812,3.247275724,3.388592008,3.591396964,3.810828193
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Agriculture,AG - Livestock,N2O,MtCO2e,0.193609777,0.136104037,0.131732698,0.117951304,0.127759094,0.136289279,0.101467363,0.123700708,0.133108596,0.121066636,0.12284769,0.134710225,0.152166482,0.128891711,0.165328406,0.141441956,0.149451643,0.149818971,0.151792594,0.161490084,0.155912652,0.158806791,0.161821708
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Agriculture,AG - Crops,CH4,MtCO2e,0.703544713,0.665932354,1.247720642,0.483052615,0.390933251,1.195522117,1.341169802,1.35661881,1.173459095,0.722627791,0.890031123,0.938081409,1.373412589,1.510069049,1.407629523,0.89244023,1.227214732,1.221874334,1.317456544,1.033177927,1.084215328,1.105136846,1.123961193
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Agriculture,AG - Crops,N2O,MtCO2e,1.044611084,0.947104691,1.01103824,1.014965037,1.079201699,1.156691234,1.000428429,1.147044009,1.203551234,1.12214459,1.135945021,1.205071825,1.285067104,1.310901522,1.403928206,1.204206286,1.322361604,1.351395151,1.512987067,1.571250893,1.60832582,1.712444347,1.795637585
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Building,CH4,MtCO2e,2.06548783,1.753497426,1.918742085,2.129105443,2.192770122,2.245595347,2.178059298,1.247981161,1.309583964,1.227604963,1.1453916,1.494499604,1.522962319,1.552544506,1.581848672,1.610943027,1.640685237,1.669969573,1.699288587,1.72860004,1.758098218,1.760109079,1.760114843
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Building,CO2,MtCO2e,0.341307148,0.197448269,0.187787422,0.200198219,0.209353973,0.195933828,0.183635274,0.199315665,0.168640311,0.173814801,0.154899441,0.095101137,0.100312644,0.122350585,0.167777574,0.30705387,0.297478406,0.221076623,0.094127681,0.120460792,0.122969875,0.139689827,0.141819829
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Building,N2O,MtCO2e,0.258895705,0.218912802,0.239664226,0.266469092,0.274429681,0.280649204,0.272352569,0.153120384,0.162777412,0.152647333,0.142155763,0.169138633,0.172601913,0.176212164,0.179781171,0.183348373,0.186945817,0.190429177,0.193910586,0.197429411,0.200976848,0.201081196,0.201083201
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Electricity/Heat,CH4,MtCO2e,0.00023529,0.000370161,0.000803749,0.000969149,0.000940159,0.001101434,0.001009397,0.001003974,0.001188936,0.001076376,0.001327032,0.00172909,0.0019866,0.001637698,0.001899786,0.004178866,0.005486594,0.005642615,0.005377728,0.005578671,0.004887242,0.005589076,0.005591105
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Electricity/Heat,CO2,MtCO2e,0.046484611,0.047140981,0.039938909,0.033925771,0.03753822,0.01793361,0.015128999,0.00896439,0.0060588,0.0085833,0.01085535,0.049833628,0.051752249,0.100828533,0.103481671,0.60021196,1.600639536,1.726494853,1.476191951,1.611205807,1.485251076,1.841474996,1.843766973
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Electricity/Heat,N2O,MtCO2e,0.000329241,0.000498091,0.001032664,0.00123548,0.001200608,0.001389618,0.001270111,0.001257676,0.001487922,0.001340715,0.001652368,0.00207994,0.002400966,0.001860228,0.002194391,0.004090018,0.004436243,0.004787432,0.00425012,0.004013136,0.003383287,0.003562684,0.003566804
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Fugitive Emissions,CH4,MtCO2e,0.951550307,1.054940584,1.09460327,1.134184678,1.67742983,2.030624924,2.227925573,2.811895553,2.42829527,2.425193896,2.550710123,6.517017035,8.242175013,9.059268036,9.628721658,9.65363477,9.498255557,12.22604484,14.35418205,11.8289517,10.15357749,11.65448998,12.0514981
MOZ,Mozambique,MOZ,Low income,IDA,Africa Eastern and Southern,Energy,EN - Fugitive Emissions,CO2,MtCO2e,0.000149708,0.000261989,0.000411697,0.000346198,0.000191954,8.12038E-05,0.000446877,0.000287814,0.012249507,0.012246977,0.012254567,0.149083704,0.262095195,0.22403752,0.275564549,0.262655143,0.261282511,0.351057662,0.435786937,0.354321495,0.351815829,0.44560774,1.323245597
