"Year","Gas","CSC.Sector","CSC.Subsector","value","Edgar_Class","strategy_id","primary_id","strategy","Code","design_id","Contry","source","future_id","ids"
2046,"N2O","Energy","EN - Transportation",0.0111540827014524,"EN - Transportation:N2O",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:ASP + Net Zero"
2047,"N2O","Energy","EN - Transportation",0.00950839836845123,"EN - Transportation:N2O",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:BAU + Net Zero"
2047,"N2O","Energy","EN - Transportation",0.00950839836845123,"EN - Transportation:N2O",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:ASP + Net Zero"
2048,"N2O","Energy","EN - Transportation",0.00786271403545005,"EN - Transportation:N2O",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:BAU + Net Zero"
2048,"N2O","Energy","EN - Transportation",0.00786271403545005,"EN - Transportation:N2O",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:ASP + Net Zero"
2049,"N2O","Energy","EN - Transportation",0.00621702970244888,"EN - Transportation:N2O",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:BAU + Net Zero"
2049,"N2O","Energy","EN - Transportation",0.00621702970244888,"EN - Transportation:N2O",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:ASP + Net Zero"
2050,"N2O","Energy","EN - Transportation",0.00457134536944771,"EN - Transportation:N2O",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:BAU + Net Zero"
2050,"N2O","Energy","EN - Transportation",0.00457134536944771,"EN - Transportation:N2O",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Transportation:N2O:6004:ASP + Net Zero"
2022,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2022,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2023,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2023,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2024,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2024,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2025,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2025,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",3.05675683326569,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2026,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.95894061460118,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2026,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.96749953373433,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2027,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.86112439593668,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2027,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.87824223420297,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2028,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.76330817727218,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2028,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.78898493467161,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2029,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.66549195860768,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2029,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.69972763514025,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2030,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.56767573994318,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2030,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.6104703356089,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2031,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.46985952127867,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2031,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.52121303607754,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2032,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.37204330261417,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2032,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.43195573654618,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2033,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.27422708394967,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2033,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.34269843701482,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2034,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.17641086528517,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2034,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.25344113748346,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2035,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.07859464662067,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2035,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.16418383795211,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2036,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.98077842795616,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2036,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",2.07492653842075,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2037,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.88296220929166,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2037,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.98566923888939,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2038,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.78514599062716,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2038,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.89641193935803,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2039,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.68732977196266,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2039,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.80715463982667,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2040,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.58951355329816,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2040,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.71789734029532,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2041,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.49169733463365,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2041,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.62864004076396,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2042,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.39388111596915,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2042,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.5393827412326,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2043,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.29606489730465,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2043,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.45012544170124,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2044,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.19824867864015,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2044,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.36086814216988,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2045,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.10043245997565,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2045,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.27161084263853,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2046,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.00261624131115,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2046,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.18235354310717,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2047,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0.904800022646643,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2047,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.09309624357581,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2048,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0.806983803982141,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2048,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",1.00383894404445,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2049,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0.709167585317639,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2049,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0.914581644513093,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2050,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0.611351366653137,"LULUCF - Other Land:CO2",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:BAU + Net Zero"
2050,"CO2","Land Use, Land Use Change, and Forestry","LULUCF - Other Land",0.825324344981735,"LULUCF - Other Land:CO2",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"LULUCF - Other Land:CO2:6004:ASP + Net Zero"
2000,"CH4","Agriculture","AG - Crops",0.8587,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2001,"CH4","Agriculture","AG - Crops",0.86978,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2002,"CH4","Agriculture","AG - Crops",0.88086,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2003,"CH4","Agriculture","AG - Crops",0.89194,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2004,"CH4","Agriculture","AG - Crops",0.90302,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2005,"CH4","Agriculture","AG - Crops",0.9141,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2006,"CH4","Agriculture","AG - Crops",0.82546,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2007,"CH4","Agriculture","AG - Crops",0.73682,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2008,"CH4","Agriculture","AG - Crops",0.64818,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2009,"CH4","Agriculture","AG - Crops",0.55954,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2010,"CH4","Agriculture","AG - Crops",0.4709,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2011,"CH4","Agriculture","AG - Crops",0.4432,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2012,"CH4","Agriculture","AG - Crops",0.4155,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2013,"CH4","Agriculture","AG - Crops",0.3878,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2014,"CH4","Agriculture","AG - Crops",0.3601,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2015,"CH4","Agriculture","AG - Crops",0.3324,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2016,"CH4","Agriculture","AG - Crops",0.3601,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2017,"CH4","Agriculture","AG - Crops",0.3878,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2018,"CH4","Agriculture","AG - Crops",0.398224539055,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2019,"CH4","Agriculture","AG - Crops",0.408950172243277,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2020,"CH4","Agriculture","AG - Crops",0.414459288871429,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2021,"CH4","Agriculture","AG - Crops",0.42075272593394,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2022,"CH4","Agriculture","AG - Crops",0.424421876097541,"AG - Crops:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CH4:NA:Historical"
2000,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2001,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2002,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2003,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2004,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2005,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2006,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2007,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2008,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2009,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2010,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2011,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2012,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2013,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2014,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2015,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2016,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2017,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2018,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2019,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2020,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2021,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2022,"CO","Agriculture","AG - Crops",0,"AG - Crops:CO",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO:NA:Historical"
2000,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2001,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2002,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2003,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2004,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2005,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2006,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2007,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2008,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2009,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2010,"CO2","Agriculture","AG - Crops",10.611,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2011,"CO2","Agriculture","AG - Crops",10.612012,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2012,"CO2","Agriculture","AG - Crops",10.613024,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2013,"CO2","Agriculture","AG - Crops",10.614036,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2014,"CO2","Agriculture","AG - Crops",10.615048,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
