"strategy_id","primary_id","Edgar_Class","CSC.Sector","CSC.Subsector","value","Year","Gas","design_id","future_id","strategy","Code","Contry","source","ids"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2022,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2023,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2024,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2025,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2026,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2027,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2028,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2029,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2030,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2031,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2032,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2033,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2034,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2035,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2036,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2037,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2038,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2039,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2040,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2041,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2042,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
6003,69069,"AG - Crops:CO2","Agriculture","AG - Crops",0,2043,"CO2",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Crops:CO2:6003"
